debug.copy_location.help,"F3 + C = Copy location as /tp command, hold F3 + C to crash the game","F3 + C = Copy location as /tp command, hold F3 + C to crash the game"
debug.inspect.help,F3 + I = Copy entity or block data to clipboard,F3 + I = Copy entity or block data to clipboard
debug.copy_location.message,Copied location to clipboard,Copied location to clipboard
debug.inspect.server.block,Copied server-side block data to clipboard,Copied server-side block data to clipboard
debug.inspect.server.entity,Copied server-side entity data to clipboard,Copied server-side entity data to clipboard
debug.inspect.client.block,Copied client-side block data to clipboard,Copied client-side block data to clipboard
debug.inspect.client.entity,Copied client-side entity data to clipboard,Copied client-side entity data to clipboard
debug.reload_chunks.message,Reloading all chunks,Reloading all chunks
debug.show_hitboxes.on,Hitboxes: shown,Hitboxes: shown
debug.show_hitboxes.off,Hitboxes: hidden,Hitboxes: hidden
debug.cycle_renderdistance.message,Render Distance: %s,xowi telia: %s
debug.chunk_boundaries.on,Chunk borders: shown,Chunk borders: shown
debug.chunk_boundaries.off,Chunk borders: hidden,Chunk borders: hidden
debug.advanced_tooltips.on,Advanced tooltips: shown,jini tulomente: xowi
debug.advanced_tooltips.off,Advanced tooltips: hidden,Advanced tooltips: hidden
debug.creative_spectator.error,"Unable to switch gamemode, no permission","no abla muta gemomode. no tena Unable to switch gamemode, no tena halale"
debug.pause_focus.on,Pause on lost focus: enabled,Pause on lost focus: si
debug.pause_focus.off,Pause on lost focus: disabled,pausa sa lost fokuse: no
debug.help.message,Key bindings:,bende da butone:
debug.reload_resourcepacks.message,Reloaded resource packs,repo lada resource packs
debug.crash.message,F3 + C is held down. This will crash the game unless released.,F3 + C hafizo puxu. ye wil crash the game unless released.
debug.crash.warning,Crashing in %s...,Crashing in %s...
resourcepack.downloading,Downloading Resource Pack,netogeta pake da 
resourcepack.requesting,Making Request...,pliza pa nete...
resourcepack.progress,Downloading file (%s MB)...,netogeta dokume (%s MB)...
tutorial.move.title,"Move with %s, %s, %s and %s","kina sa %s, %s, %s e %s"
tutorial.move.description,Jump with %s,jampu sa %s
tutorial.look.title,Look around,vida cirka te
tutorial.look.description,Use your mouse to turn,uza mux pa vida cirka te
tutorial.find_tree.title,Find a tree,eureka arbe
tutorial.find_tree.description,Punch it to collect wood,darba le pa geta moke
tutorial.punch_tree.title,Destroy the tree,haraba arbe
tutorial.punch_tree.description,Hold down %s,hafizo puxa %s
tutorial.open_inventory.title,Open your inventory,kaya ti tenoliste
tutorial.open_inventory.description,Press %s,puxa %s
tutorial.craft_planks.title,Craft wooden planks,cana moki banze
tutorial.craft_planks.description,The recipe book can help,yi buke da recete abla helpa
advancements.adventure.adventuring_time.title,Adventuring Time,zamane da aventure
advancements.adventure.adventuring_time.description,Discover every biome,eureka mey biome
advancements.adventure.arbalistic.title,Arbalistic,piw!
advancements.adventure.arbalistic.description,Kill five unique mobs with one crossbow shot,morta 5 ali hewane sa 1 lance da krusarke
advancements.adventure.hero_of_the_village.title,Hero of the Village,vire da ruste
advancements.adventure.hero_of_the_village.description,Successfully defend a village from a raid,sekura ruste ca parte da luter
advancements.adventure.honey_block_slide.title,Sticky Situation,gluti hale
advancements.adventure.honey_block_slide.description,Jump into a Honey Block to break your fall,jampa pa bloke da mele e komala ti pade
advancements.adventure.kill_all_mobs.title,Monsters Hunted,monster lewo saidu
advancements.adventure.kill_all_mobs.description,Kill one of every hostile monster,morta un da mey tipe da agresi hewane
advancements.adventure.kill_a_mob.title,Monster Hunter,monster du saider
advancements.adventure.kill_a_mob.description,Kill any hostile monster,morta eni agresi hewane
advancements.adventure.ol_betsy.title,Ol' Betsy,des e troy
advancements.adventure.ol_betsy.description,Shoot a crossbow,bunduka sa krusarke
advancements.adventure.root.title,Adventure,aventure
advancements.adventure.root.description,"Adventure, exploration and combat","aventure, brauzia e jenge"
advancements.adventure.shoot_arrow.title,Take Aim,dika
advancements.adventure.shoot_arrow.description,Shoot something with a bow and arrow,Shoot something with a bow and arrow
advancements.adventure.sleep_in_bed.title,Sweet Dreams,salam sone
advancements.adventure.sleep_in_bed.description,Change your respawn point,muta ti loke da repozayise
advancements.adventure.sniper_duel.title,Sniper Duel,Sniper Duel
advancements.adventure.sniper_duel.description,Kill a Skeleton from at least 50 meters away,Kill a ostojamia from at least 50 meters away
advancements.adventure.summon_iron_golem.title,Hired Help,helper da peyu
advancements.adventure.summon_iron_golem.description,Summon an Iron Golem to help defend a village,zayisa feri golem pa helpa defa ruste
advancements.adventure.totem_of_undying.title,Postmortal,badohaye
advancements.adventure.totem_of_undying.description,Use a Totem of Undying to cheat death,Use a Totem of Undying to cheat death
advancements.adventure.trade.title,What a Deal!,tali tali tali koste!
advancements.adventure.trade.description,Successfully trade with a Villager,Successfully trade with a Villager
advancements.adventure.throw_trident.title,A Throwaway Joke,te kapa mi moni arme
advancements.adventure.throw_trident.description,"Throw a trident at something.
Note: Throwing away your only weapon is not a good idea.","Throw a trident at something.
Note: Throwing away your only weapon is not a good idea."
advancements.adventure.two_birds_one_arrow.title,"Two Birds, One Arrow","Two Birds, One Arrow"
advancements.adventure.two_birds_one_arrow.description,Kill two Phantoms with a piercing arrow,Kill two Phantoms with a piercing arrow
advancements.adventure.very_very_frightening.title,Very Very Frightening,ablia da zeus
advancements.adventure.very_very_frightening.description,Strike a Villager with lightning,Strike a Villager with lightning
advancements.adventure.voluntary_exile.title,Voluntary Exile,ici wayia
advancements.adventure.voluntary_exile.description,"Kill a raid captain.
Maybe consider staying away from villages for the time being...",morta luter xefe... e ablo tela ruste sa koy zamane
advancements.adventure.whos_the_pillager_now.title,Who's the Pillager Now?,luter zay lutu
advancements.adventure.whos_the_pillager_now.description,Give a Pillager a taste of their own medicine,darsa luter ko le emosisa
advancements.husbandry.root.title,Husbandry,Husbandry
advancements.husbandry.root.description,The world is full of friends and food,dunia si puri sa doste e niame
advancements.husbandry.breed_an_animal.title,The Parrots and the Bats,The Parrots and the Bats
advancements.husbandry.breed_an_animal.description,Breed two animals together,Breed two animals together
advancements.husbandry.fishy_business.title,Fishy Business,fixi biznese
advancements.husbandry.fishy_business.description,Catch a fish,saida fixe
advancements.husbandry.tactical_fishing.title,Tactical Fishing,rasmi fixokapia
advancements.husbandry.tactical_fishing.description,Catch a fish... without a fishing rod!,saida fixe... na fixi batone!
advancements.husbandry.breed_all_animals.title,Two by Two,max ko duli
advancements.husbandry.breed_all_animals.description,Breed all the animals!,Breed all the animals!
advancements.husbandry.tame_an_animal.title,Best Friends Forever,mi maxim doste
advancements.husbandry.tame_an_animal.description,Tame an animal,Tame an animal
advancements.husbandry.plant_seed.title,A Seedy Place,loke da seme
advancements.husbandry.plant_seed.description,Plant a seed and watch it grow,Plant a seed and watch it grow
advancements.husbandry.break_diamond_hoe.title,Serious Dedication,Serious Dedication
advancements.husbandry.break_diamond_hoe.description,"Completely use up a diamond hoe, and then reevaluate your life choices","Completely use up a diamond hoe, and then reevaluate your life choices"
advancements.husbandry.balanced_diet.title,A Balanced Diet,sihi niamoplan
advancements.husbandry.balanced_diet.description,"Eat everything that is edible, even if it's not good for you","niama pan xey da abla niama je, ato da no esa niame"
advancements.husbandry.complete_catalogue.title,A Complete Catalogue,holi liste
advancements.husbandry.complete_catalogue.description,Tame all cat variants!,Tame all cat variants!
advancements.husbandry.safely_harvest_honey.title,Bee Our Guest,jentili vespe
advancements.husbandry.safely_harvest_honey.description,Use a Campfire to collect Honey from a Beehive using a Bottle without aggravating the bees,"uza kampopire, tira mele ca Beehive sa botole na agresu vespe"
advancements.husbandry.silk_touch_nest.title,Total Beelocation,migre da vespe
advancements.husbandry.silk_touch_nest.description,"Move a Bee Nest, with 3 bees inside, using Silk Touch","Move a Bee Nest, with 3 bees inside, using Silk Touch"
advancements.end.dragon_breath.title,You Need a Mint,You Need a Mint
advancements.end.dragon_breath.description,Collect dragon's breath in a glass bottle,Collect dragon's breath in a glass bottle
advancements.end.dragon_egg.title,The Next Generation,The Next Generation
advancements.end.dragon_egg.description,Hold the Dragon Egg,Hold the Dragon Egg
advancements.end.elytra.title,Sky's the Limit,limite si samane
advancements.end.elytra.description,Find Elytra,Find Elytra
advancements.end.enter_end_gateway.title,Remote Getaway,teli xuxosafare
advancements.end.enter_end_gateway.description,Escape the island,bega we nese
advancements.end.find_end_city.title,The City at the End of the Game,site sa fine da geme
advancements.end.find_end_city.description,"Go on in, what could happen?",haida jina. ke wil kasu?
advancements.end.kill_dragon.title,Free the End,hura finia
advancements.end.kill_dragon.description,Good luck,bon zare
advancements.end.levitate.title,Great View From Up Here,me abla vida mi dom
advancements.end.levitate.description,Levitate up 50 blocks from the attacks of a Shulker,feya pa gawe 50 bloke sa sabu agrese da xulker
advancements.end.respawn_dragon.title,The End... Again...,fine (repo)
advancements.end.respawn_dragon.description,Respawn the Ender Dragon,Respawn the Ender Dragon
advancements.end.root.title,The End,fine
advancements.end.root.description,Or the beginning?,o kaixe?
advancements.nether.brew_potion.title,Local Brewery,Local Brewery
advancements.nether.brew_potion.description,Brew a potion,Brew a potion
advancements.nether.all_potions.title,A Furious Cocktail,mixe da furia
advancements.nether.all_potions.description,Have every potion effect applied at the same time,Have every potion effect applied at the same time
advancements.nether.all_effects.title,How Did We Get Here?,sabu ke te esa sa ye?
advancements.nether.all_effects.description,Have every effect applied at the same time,tena mey hale sa te sa un sate
advancements.nether.create_beacon.title,Bring Home the Beacon,Bring Home the Beacon
advancements.nether.create_beacon.description,Construct and place a Beacon,Construct and place a Beacon
advancements.nether.create_full_beacon.title,Beaconator,Beaconator
advancements.nether.create_full_beacon.description,Bring a beacon to full power,Bring a beacon to full power
advancements.nether.find_fortress.title,A Terrible Fortress,mal burge
advancements.nether.find_fortress.description,Break your way into a Nether Fortress,jino kava burge da neder
advancements.nether.get_wither_skull.title,Spooky Scary Skeleton,Spooky Scary ostojamia
advancements.nether.get_wither_skull.description,Obtain a Wither Skeleton's skull,Obtain a Wither ostojamia's skull
advancements.nether.obtain_blaze_rod.title,Into Fire,jino pa pire
advancements.nether.obtain_blaze_rod.description,Relieve a Blaze of its rod,ca ifrite kapa li batone
advancements.nether.return_to_sender.title,Return to Sender,retra pa miser
advancements.nether.return_to_sender.description,Destroy a Ghast with a fireball,wina gaste sa li piri bol
advancements.nether.root.title,Nether,neder
advancements.nether.root.description,Bring summer clothes,te abla nida fuke da lete
advancements.nether.summon_wither.title,Withering Heights,Withering Heights
advancements.nether.summon_wither.description,Summon the Wither,zayisa wider
advancements.nether.fast_travel.title,Subspace Bubble,Subspace Bubble
advancements.nether.fast_travel.description,Use the Nether to travel 7 km in the Overworld,uza neder e safara 7 km sa suprozeme
advancements.nether.uneasy_alliance.title,Uneasy Alliance,duti dostia
advancements.nether.uneasy_alliance.description,"Rescue a Ghast from the Nether, bring it safely home to the Overworld... and then kill it","dosta gaste sa neter, sekuro lida le pa suprozeme... e morta le"
advancements.story.cure_zombie_villager.title,Zombie Doctor,mediker da zombe
advancements.story.cure_zombie_villager.description,Weaken and then cure a Zombie Villager,debila e medika zombi rustoren
advancements.story.deflect_arrow.title,"Not Today, Thank You","no zayoden, danke"
advancements.story.deflect_arrow.description,Deflect an arrow with a shield,Deflect an arrow with a shield
advancements.story.enchant_item.title,Enchanter,mager
advancements.story.enchant_item.description,Enchant an item at an Enchanting Table,maga vute sa magi meze
advancements.story.enter_the_end.title,The End?,fine?
advancements.story.enter_the_end.description,Enter the End Portal,jina mun da finia
advancements.story.enter_the_nether.title,We Need to Go Deeper,We Need to Go Deeper
advancements.story.enter_the_nether.description,"Build, light and enter a Nether Portal","Build, light and enter a Nether Portal"
advancements.story.follow_ender_eye.title,Eye Spy,mi kan loku ye
advancements.story.follow_ender_eye.description,Follow an Eye of Ender,bada kan da finia
advancements.story.form_obsidian.title,Ice Bucket Challenge,Ice Bucket Challenge
advancements.story.form_obsidian.description,Form and mine a block of Obsidian,Form and mine a block of Obsidian
advancements.story.iron_tools.title,Isn't It Iron Pick,Isn't It Iron Pick
advancements.story.iron_tools.description,Upgrade your pickaxe,Upgrade your pickaxe
advancements.story.lava_bucket.title,Hot Stuff,garmi xite
advancements.story.lava_bucket.description,Fill a bucket with lava,pura balde sa yongopetre
advancements.story.mine_diamond.title,Diamonds!,ALMASE!
advancements.story.mine_diamond.description,Acquire diamonds,geta almase
advancements.story.mine_stone.title,Stone Age,zamane da petre
advancements.story.mine_stone.description,Mine stone with your new pickaxe,Mine stone with your new pickaxe
advancements.story.obtain_armor.title,Suit Up,daka te
advancements.story.obtain_armor.description,Protect yourself with a piece of iron armor,sekura ze sa tike da fere
advancements.story.root.title,Minecraft,mainkrafte
advancements.story.root.description,The heart and story of the game,xime e sage da yi geme
advancements.story.shiny_gear.title,Cover Me With Diamonds,daka me sa almase
advancements.story.shiny_gear.description,Diamond armor saves lives,Diamond armor saves lives
advancements.story.smelt_iron.title,Acquire Hardware,Acquire Hardware
advancements.story.smelt_iron.description,Smelt an iron ingot,Smelt an iron ingot
advancements.story.upgrade_tools.title,Getting an Upgrade,geta darjobone
advancements.story.upgrade_tools.description,Construct a better pickaxe,Construct a better pickaxe
team.visibility.always,Always,Always
team.visibility.never,Never,Never
team.visibility.hideForOtherTeams,Hide for other teams,Hide for other teams
team.visibility.hideForOwnTeam,Hide for own team,Hide for own team
team.collision.always,Always,Always
team.collision.never,Never,Never
team.collision.pushOtherTeams,Push other teams,Push other teams
team.collision.pushOwnTeam,Push own team,Push own team
argument.entity.selector.nearestPlayer,Nearest player,Nearest player
argument.entity.selector.randomPlayer,Random player,Random player
argument.entity.selector.allPlayers,All players,All players
argument.entity.selector.allEntities,All entities,All entities
argument.entity.selector.self,Current entity,Current entity
argument.entity.options.name.description,Entity name,Entity name
argument.entity.options.distance.description,Distance to entity,Distance to entity
argument.entity.options.level.description,Experience level,darje da xute
argument.entity.options.x.description,x position,x position
argument.entity.options.y.description,y position,y position
argument.entity.options.z.description,z position,z position
argument.entity.options.dx.description,Entities between x and x + dx,Entities between x and x + dx
argument.entity.options.dy.description,Entities between y and y + dy,Entities between y and y + dy
argument.entity.options.dz.description,Entities between z and z + dz,Entities between z and z + dz
argument.entity.options.x_rotation.description,Entity's x rotation,Entity's x rotation
argument.entity.options.y_rotation.description,Entity's y rotation,Entity's y rotation
argument.entity.options.limit.description,Maximum number of entities to return,Maximum number of entities to return
argument.entity.options.sort.description,Sort the entities,Sort the entities
argument.entity.options.gamemode.description,Players with gamemode,Players with gamemode
argument.entity.options.team.description,Entities on team,Entities on team
argument.entity.options.type.description,Entities of type,Entities of type
argument.entity.options.tag.description,Entities with tag,Entities with tag
argument.entity.options.nbt.description,Entities with NBT,Entities with NBT
argument.entity.options.scores.description,Entities with scores,Entities with scores
argument.entity.options.advancements.description,Players with advancements,Players with advancements
argument.entity.options.predicate.description,Custom predicate,Custom predicate
command.failed,An unexpected error occurred trying to execute that command,An unexpected error occurred trying to execute that command
command.context.here,<--[HERE],<--[HERE]
commands.publish.started,Local game hosted on port %s,Local game hosted on port %s
commands.publish.failed,Unable to host local game,Unable to host local game
commands.advancement.advancementNotFound,No advancement was found by the name '%1$s',No advancement was found by the name '%1$s'
commands.advancement.criterionNotFound,The advancement %1$s does not contain the criterion '%2$s',The advancement %1$s does not contain the criterion '%2$s'
commands.advancement.grant.one.to.one.success,Granted the advancement %s to %s,Granted the advancement %s to %s
commands.advancement.grant.one.to.one.failure,Couldn't grant advancement %s to %s as they already have it,Couldn't grant advancement %s to %s as they already have it
commands.advancement.grant.one.to.many.success,Granted the advancement %s to %s players,Granted the advancement %s to %s players
commands.advancement.grant.one.to.many.failure,Couldn't grant advancement %s to %s players as they already have it,Couldn't grant advancement %s to %s players as they already have it
commands.advancement.grant.many.to.one.success,Granted %s advancements to %s,Granted %s advancements to %s
commands.advancement.grant.many.to.one.failure,Couldn't grant %s advancements to %s as they already have them,Couldn't grant %s advancements to %s as they already have them
commands.advancement.grant.many.to.many.success,Granted %s advancements to %s players,Granted %s advancements to %s players
commands.advancement.grant.many.to.many.failure,Couldn't grant %s advancements to %s players as they already have them,Couldn't grant %s advancements to %s players as they already have them
commands.advancement.grant.criterion.to.one.success,Granted criterion '%s' of advancement %s to %s,Granted criterion '%s' of advancement %s to %s
commands.advancement.grant.criterion.to.one.failure,Couldn't grant criterion '%s' of advancement %s to %s as they already have it,Couldn't grant criterion '%s' of advancement %s to %s as they already have it
commands.advancement.grant.criterion.to.many.success,Granted criterion '%s' of advancement %s to %s players,Granted criterion '%s' of advancement %s to %s players
commands.advancement.grant.criterion.to.many.failure,Couldn't grant criterion '%s' of advancement %s to %s players as they already have it,Couldn't grant criterion '%s' of advancement %s to %s players as they already have it
commands.advancement.revoke.one.to.one.success,Revoked the advancement %s from %s,Revoked the advancement %s from %s
commands.advancement.revoke.one.to.one.failure,Couldn't revoke advancement %s from %s as they don't have it,Couldn't revoke advancement %s from %s as they don't have it
commands.advancement.revoke.one.to.many.success,Revoked the advancement %s from %s players,Revoked the advancement %s from %s players
commands.advancement.revoke.one.to.many.failure,Couldn't revoke advancement %s from %s players as they don't have it,Couldn't revoke advancement %s from %s players as they don't have it
commands.advancement.revoke.many.to.one.success,Revoked %s advancements from %s,Revoked %s advancements from %s
commands.advancement.revoke.many.to.one.failure,Couldn't revoke %s advancements from %s as they don't have them,Couldn't revoke %s advancements from %s as they don't have them
commands.advancement.revoke.many.to.many.success,Revoked %s advancements from %s players,Revoked %s advancements from %s players
commands.advancement.revoke.many.to.many.failure,Couldn't revoke %s advancements from %s players as they don't have them,Couldn't revoke %s advancements from %s players as they don't have them
commands.advancement.revoke.criterion.to.one.success,Revoked criterion '%s' of advancement %s from %s,Revoked criterion '%s' of advancement %s from %s
commands.advancement.revoke.criterion.to.one.failure,Couldn't revoke criterion '%s' of advancement %s from %s as they don't have it,Couldn't revoke criterion '%s' of advancement %s from %s as they don't have it
commands.advancement.revoke.criterion.to.many.success,Revoked criterion '%s' of advancement %s from %s players,Revoked criterion '%s' of advancement %s from %s players
commands.advancement.revoke.criterion.to.many.failure,Couldn't revoke criterion '%s' of advancement %s from %s players as they don't have it,Couldn't revoke criterion '%s' of advancement %s from %s players as they don't have it
commands.forceload.added.failure,No chunks were marked for force loading,No chunks were marked for force loading
commands.forceload.added.single,Marked chunk %s in %s to be force loaded,Marked chunk %s in %s to be force loaded
commands.forceload.added.multiple,Marked %s chunks in %s from %s to %s to be force loaded,Marked %s chunks in %s from %s to %s to be force loaded
commands.forceload.query.success,Chunk at %s in %s is marked for force loading,Chunk at %s in %s is marked for force loading
commands.forceload.query.failure,Chunk at %s in %s is not marked for force loading,Chunk at %s in %s is not marked for force loading
commands.forceload.list.single,A force loaded chunk was found in %s at: %s,A force loaded chunk was found in %s at: %s
commands.forceload.list.multiple,%s force loaded chunks were found in %s at: %s,%s force loaded chunks were found in %s at: %s
commands.forceload.added.none,No force loaded chunks were found in %s,No force loaded chunks were found in %s
commands.forceload.removed.all,Unmarked all force loaded chunks in %s,Unmarked all force loaded chunks in %s
commands.forceload.removed.failure,No chunks were removed from force loading,No chunks were removed from force loading
commands.forceload.removed.single,Unmarked chunk %s in %s for force loading,Unmarked chunk %s in %s for force loading
commands.forceload.removed.multiple,Unmarked %s chunks in %s from %s to %s for force loading,Unmarked %s chunks in %s from %s to %s for force loading
commands.forceload.toobig,"Too many chunks in the specified area (maximum %s, specified %s)","Too many chunks in the specified area (maximum %s, specified %s)"
commands.clear.success.single,Removed %s items from player %s,Removed %s items from player %s
commands.clear.success.multiple,Removed %s items from %s players,Removed %s items from %s players
commands.clear.test.single,Found %s matching items on player %s,Found %s matching items on player %s
commands.clear.test.multiple,Found %s matching items on %s players,Found %s matching items on %s players
commands.clone.success,Successfully cloned %s blocks,Successfully cloned %s blocks
commands.debug.started,Started debug profiling,Started debug profiling
commands.debug.stopped,Stopped debug profiling after %s seconds and %s ticks (%s ticks per second),Stopped debug profiling after %s seconds and %s ticks (%s ticks per second)
commands.debug.reportSaved,Created debug report in %s,Created debug report in %s
commands.debug.reportFailed,Failed to create debug report,Failed to create debug report
commands.defaultgamemode.success,The default game mode is now %s,The default game mode is now %s
commands.difficulty.success,The difficulty has been set to %s,The difficulty has been set to %s
commands.difficulty.query,The difficulty is %s,The difficulty is %s
commands.drop.no_held_items,Entity can't hold any items,Entity can't hold any items
commands.drop.no_loot_table,Entity %s has no loot table,Entity %s has no loot table
commands.drop.success.single,Dropped %s * %s,Dropped %s * %s
commands.drop.success.single_with_table,Dropped %s * %s from loot table %s,Dropped %s * %s from loot table %s
commands.drop.success.multiple,Dropped %s items,Dropped %s items
commands.drop.success.multiple_with_table,Dropped %s items from loot table %s,Dropped %s items from loot table %s
commands.effect.give.success.single,Applied effect %s to %s,Applied effect %s to %s
commands.effect.give.success.multiple,Applied effect %s to %s targets,Applied effect %s to %s targets
commands.effect.clear.everything.success.single,Removed every effect from %s,Removed every effect from %s
commands.effect.clear.everything.success.multiple,Removed every effect from %s targets,Removed every effect from %s targets
commands.effect.clear.specific.success.single,Removed effect %s from %s,Removed effect %s from %s
commands.effect.clear.specific.success.multiple,Removed effect %s from %s targets,Removed effect %s from %s targets
commands.enchant.success.single,Applied enchantment %s to %s's item,Applied enchantment %s to %s's item
commands.enchant.success.multiple,Applied enchantment %s to %s entities,Applied enchantment %s to %s entities
commands.experience.add.points.success.single,Gave %s experience points to %s,dona %s punte da xute pa %s
commands.experience.add.points.success.multiple,Gave %s experience points to %s players,dona %s punte da xute pa %s gemer
commands.experience.add.levels.success.single,Gave %s experience levels to %s,dona %s darje da xute pa %s
commands.experience.add.levels.success.multiple,Gave %s experience levels to %s players,dona %s darje da xute pa %s gemer
commands.experience.set.points.success.single,Set %s experience points on %s,poza punte da xute pa %s sa %s
commands.experience.set.points.success.multiple,Set %s experience points on %s players,poza punte da xute pa %s sa %s gemer
commands.experience.set.levels.success.single,Set %s experience levels on %s,poza darje da xute pa %s sa %s
commands.experience.set.levels.success.multiple,Set %s experience levels on %s players,poza darje da xute pa %s sa %s gemer
commands.experience.query.points,%s has %s experience points,%s tena %s punte da xute
commands.experience.query.levels,%s has %s experience levels,%s tena %s darje da xute
commands.fill.success,Successfully filled %s blocks,Successfully filled %s blocks
commands.function.success.single,Executed %s commands from function '%s',Executed %s commands from function '%s'
commands.function.success.multiple,Executed %s commands from %s functions,Executed %s commands from %s functions
commands.give.success.single,Gave %s %s to %s,Gave %s %s to %s
commands.give.success.multiple,Gave %s %s to %s players,Gave %s %s to %s players
commands.playsound.success.single,Played sound %s to %s,Played sound %s to %s
commands.playsound.success.multiple,Played sound %s to %s players,Played sound %s to %s players
commands.publish.success,Multiplayer game is now hosted on port %s,Multiplayer game is now hosted on port %s
commands.list.players,There are %s of a max %s players online: %s,There are %s of a max %s players online: %s
commands.kill.success.single,Killed %s,Killed %s
commands.kill.success.multiple,Killed %s entities,Killed %s entities
commands.kick.success,Kicked %s: %s,Kicked %s: %s
commands.locate.success,The nearest %s is at %s (%s blocks away),The nearest %s is at %s (%s blocks away)
commands.message.display.outgoing,You whisper to %s: %s,You whisper to %s: %s
commands.message.display.incoming,%s whispers to you: %s,%s whispers to you: %s
commands.op.success,Made %s a server operator,Made %s a server operator
commands.deop.success,Made %s no longer a server operator,Made %s no longer a server operator
commands.ban.success,Banned %s: %s,Banned %s: %s
commands.pardon.success,Unbanned %s,Unbanned %s
commands.particle.success,Displaying particle %s,Displaying particle %s
commands.seed.success,Seed: %s,Seed: %s
commands.stop.stopping,Stopping the server,Stopping the server
commands.time.query,The time is %s,The time is %s
commands.time.set,Set the time to %s,Set the time to %s
commands.schedule.created.function,Scheduled function '%s' in %s ticks at gametime %s,Scheduled function '%s' in %s ticks at gametime %s
commands.schedule.created.tag,Scheduled tag '%s' in %s ticks at gametime %s,Scheduled tag '%s' in %s ticks at gametime %s
commands.schedule.cleared.success,Removed %s schedules with id %s,Removed %s schedules with id %s
commands.schedule.cleared.failure,No schedules with id %s,No schedules with id %s
commands.schedule.same_tick,Can't schedule for current tick,Can't schedule for current tick
commands.gamemode.success.self,Set own game mode to %s,Set own game mode to %s
commands.gamemode.success.other,Set %s's game mode to %s,Set %s's game mode to %s
commands.gamerule.query,Gamerule %s is currently set to: %s,Gamerule %s is currently set to: %s
commands.gamerule.set,Gamerule %s is now set to: %s,Gamerule %s is now set to: %s
commands.save.disabled,Automatic saving is now disabled,Automatic saving is now disabled
commands.save.enabled,Automatic saving is now enabled,Automatic saving is now enabled
commands.save.saving,Saving the game (this may take a moment!),Saving the game (this may take a moment!)
commands.save.success,Saved the game,Saved the game
commands.setidletimeout.success,The player idle timeout is now %s minutes,The player idle timeout is now %s minutes
commands.banlist.none,There are no bans,There are no bans
commands.banlist.list,There are %s bans:,There are %s bans:
commands.banlist.entry,%s was banned by %s: %s,%s was banned by %s: %s
commands.bossbar.create.success,Created custom bossbar %s,Created custom bossbar %s
commands.bossbar.remove.success,Removed custom bossbar %s,Removed custom bossbar %s
commands.bossbar.list.bars.none,There are no custom bossbars active,There are no custom bossbars active
commands.bossbar.list.bars.some,There are %s custom bossbars active: %s,There are %s custom bossbars active: %s
commands.bossbar.set.players.success.none,Custom bossbar %s no longer has any players,Custom bossbar %s no longer has any players
commands.bossbar.set.players.success.some,Custom bossbar %s now has %s players: %s,Custom bossbar %s now has %s players: %s
commands.bossbar.set.name.success,Custom bossbar %s has been renamed,Custom bossbar %s has been renamed
commands.bossbar.set.color.success,Custom bossbar %s has changed color,Custom bossbar %s has changed color
commands.bossbar.set.style.success,Custom bossbar %s has changed style,Custom bossbar %s has changed style
commands.bossbar.set.value.success,Custom bossbar %s has changed value to %s,Custom bossbar %s has changed value to %s
commands.bossbar.set.max.success,Custom bossbar %s has changed maximum to %s,Custom bossbar %s has changed maximum to %s
commands.bossbar.set.visible.success.visible,Custom bossbar %s is now visible,Custom bossbar %s is now visible
commands.bossbar.set.visible.success.hidden,Custom bossbar %s is now hidden,Custom bossbar %s is now hidden
commands.bossbar.get.value,Custom bossbar %s has a value of %s,Custom bossbar %s has a value of %s
commands.bossbar.get.max,Custom bossbar %s has a maximum of %s,Custom bossbar %s has a maximum of %s
commands.bossbar.get.visible.visible,Custom bossbar %s is currently shown,Custom bossbar %s is currently shown
commands.bossbar.get.visible.hidden,Custom bossbar %s is currently hidden,Custom bossbar %s is currently hidden
commands.bossbar.get.players.none,Custom bossbar %s has no players currently online,Custom bossbar %s has no players currently online
commands.bossbar.get.players.some,Custom bossbar %s has %s players currently online: %s,Custom bossbar %s has %s players currently online: %s
commands.recipe.give.success.single,Unlocked %s recipes for %s,Unlocked %s recipes for %s
commands.recipe.give.success.multiple,Unlocked %s recipes for %s players,Unlocked %s recipes for %s players
commands.recipe.take.success.single,Took %s recipes from %s,Took %s recipes from %s
commands.recipe.take.success.multiple,Took %s recipes from %s players,Took %s recipes from %s players
commands.summon.success,Summoned new %s,Summoned new %s
commands.whitelist.enabled,Whitelist is now turned on,Whitelist is now turned on
commands.whitelist.disabled,Whitelist is now turned off,Whitelist is now turned off
commands.whitelist.none,There are no whitelisted players,There are no whitelisted players
commands.whitelist.list,There are %s whitelisted players: %s,There are %s whitelisted players: %s
commands.whitelist.add.success,Added %s to the whitelist,Added %s to the whitelist
commands.whitelist.remove.success,Removed %s from the whitelist,Removed %s from the whitelist
commands.whitelist.reloaded,Reloaded the whitelist,Reloaded the whitelist
commands.weather.set.clear,Set the weather to clear,Set the weather to clear
commands.weather.set.rain,Set the weather to rain,Set the weather to rain
commands.weather.set.thunder,Set the weather to rain & thunder,Set the weather to rain & thunder
commands.spawnpoint.success.single,"Set spawn point to %s, %s, %s for %s","Set spawn point to %s, %s, %s for %s"
commands.spawnpoint.success.multiple,"Set spawn point to %s, %s, %s for %s players","Set spawn point to %s, %s, %s for %s players"
